400.00	0.00	3.62	0.60	0.04	-0.03	-0.00	-0.01	400.00	-0.00	0.00	3.62	0.60	0.04	0.00	0.04	-0.03	-0.01	-0.00	-0.04	-0.04	-0.04	-0.58	0.59	0.58	0.59	1.18	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	3.78	0.63	0.03	-0.04	-0.00	-0.01	400.00	-0.00	-0.00	3.78	0.63	0.03	0.00	0.03	-0.04	-0.01	-0.00	-0.04	-0.04	-0.04	-0.62	0.56	0.62	0.56	1.18	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	3.92	0.65	0.04	-0.04	-0.00	-0.01	400.00	-0.00	-0.00	3.92	0.65	0.04	0.00	0.04	-0.04	-0.01	-0.00	-0.03	-0.03	-0.03	-0.66	0.52	0.66	0.52	1.19	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	4.05	0.68	0.04	-0.04	-0.00	-0.01	400.00	-0.00	-0.00	4.05	0.68	0.04	0.00	0.04	-0.04	-0.01	-0.00	-0.03	-0.03	-0.03	-0.70	0.48	0.70	0.48	1.20	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	4.16	0.69	0.04	-0.04	-0.01	-0.01	400.00	-0.00	-0.00	4.16	0.69	0.04	0.00	0.04	-0.04	-0.01	-0.00	-0.03	-0.03	-0.03	-0.75	0.45	0.75	0.45	1.21	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	4.26	0.72	0.04	-0.05	-0.01	-0.01	400.00	-0.00	-0.00	4.26	0.72	0.04	0.00	0.04	-0.05	-0.01	-0.00	-0.02	-0.02	-0.02	-0.79	0.41	0.79	0.41	1.21	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	4.35	0.72	0.04	-0.04	-0.01	-0.01	400.00	-0.01	-0.00	4.35	0.72	0.04	0.00	0.04	-0.04	-0.01	-0.00	-0.02	-0.02	-0.02	-0.84	0.37	0.84	0.37	1.22	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	4.42	0.75	0.04	-0.05	-0.01	-0.01	400.00	-0.01	-0.00	4.42	0.75	0.04	0.00	0.04	-0.05	-0.01	-0.00	-0.02	-0.02	-0.02	-0.89	0.33	0.88	0.33	1.23	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	4.48	0.75	0.05	-0.04	-0.01	-0.01	400.00	-0.01	-0.00	4.48	0.75	0.05	0.00	0.05	-0.04	-0.01	-0.00	-0.01	-0.01	-0.01	-0.94	0.29	0.94	0.29	1.24	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	4.52	0.76	0.04	-0.05	-0.01	-0.01	400.00	-0.01	-0.00	4.52	0.76	0.04	0.00	0.04	-0.05	-0.01	-0.00	-0.01	-0.01	-0.01	-0.99	0.25	0.98	0.25	1.24	0.00	0.00	0.00	0.00	0.00	
400.00	-0.00	4.54	0.76	0.05	-0.04	-0.01	-0.01	400.00	-0.01	-0.00	4.54	0.76	0.05	0.00	0.05	-0.04	-0.01	-0.00	-0.00	-0.00	-0.00	-1.04	0.21	1.03	0.21	1.26	0.00	0.00	0.00	0.00	0.00	
400.00	-0.01	4.55	0.77	0.04	-0.05	-0.01	-0.01	400.00	-0.01	-0.01	4.55	0.77	0.04	0.00	0.04	-0.05	-0.01	-0.00	-0.00	-0.00	-0.00	-1.09	0.17	1.08	0.17	1.26	0.00	0.00	0.00	0.00	0.00	
400.00	-0.01	4.54	0.76	0.05	-0.04	-0.01	-0.01	400.00	-0.01	-0.01	4.54	0.76	0.05	0.00	0.05	-0.04	-0.01	-0.00	0.00	0.00	0.00	-1.14	0.13	1.13	0.13	1.28	0.00	0.00	0.00	0.00	0.00	
400.00	-0.01	4.52	0.77	0.04	-0.05	-0.01	-0.01	400.00	-0.01	-0.01	4.52	0.77	0.04	0.00	0.04	-0.05	-0.01	-0.00	0.01	0.01	0.01	-1.19	0.09	1.18	0.09	1.29	0.00	0.00	0.00	0.00	0.00	
400.00	-0.01	4.48	0.75	0.05	-0.04	-0.01	-0.01	400.00	-0.01	-0.01	4.48	0.75	0.05	0.00	0.05	-0.04	-0.01	-0.00	0.01	0.01	0.01	-1.24	0.05	1.24	0.05	1.30	0.00	0.00	0.00	0.00	0.00	
400.00	-0.01	4.42	0.75	0.04	-0.05	-0.01	-0.01	400.00	-0.01	-0.01	4.42	0.75	0.04	0.00	0.04	-0.05	-0.01	-0.00	0.01	0.01	0.01	-1.29	0.01	1.28	0.01	1.31	0.00	0.00	0.00	0.00	0.00	
400.00	-0.01	4.35	0.74	0.05	-0.04	-0.01	-0.01	400.00	-0.01	-0.01	4.35	0.74	0.05	0.00	0.05	-0.04	-0.01	-0.00	0.02	0.02	0.02	-1.34	-0.03	1.34	-0.03	1.33	0.00	0.00	0.00	0.00	0.00	
400.00	-0.01	4.27	0.73	0.04	-0.05	-0.01	-0.01	400.00	-0.00	-0.01	4.27	0.73	0.04	0.00	0.04	-0.05	-0.01	-0.00	0.02	0.02	0.02	-1.39	-0.06	1.38	-0.06	1.34	0.00	0.00	0.00	0.00	0.00	
400.00	-0.01	4.17	1.47	0.09	-0.09	-0.01	-0.01	400.00	-0.00	-0.01	4.17	1.47	0.09	0.00	0.09	-0.09	-0.01	-0.00	0.02	0.02	0.02	-1.48	-0.04	1.48	-0.04	1.46	0.00	0.00	0.00	0.00	0.00	
400.00	-0.01	4.06	1.49	0.08	-0.09	-0.01	-0.01	400.00	-0.00	-0.01	4.06	1.49	0.08	0.00	0.08	-0.09	-0.01	-0.00	0.03	0.03	0.03	-1.57	-0.01	1.57	-0.01	1.58	0.00	0.00	0.00	0.00	0.00	
400.00	199.92	203.60	19.52	1.15	-1.15	-0.01	-0.01	381.81	181.74	199.92	203.60	19.52	1.15	0.00	1.15	-1.15	-0.01	-181.91	0.16	0.16	0.16	-2.73	-1.06	2.72	-1.06	1.69	0.00	0.00	0.00	0.00	0.00	
400.00	381.55	383.83	68.07	4.00	-4.01	-0.01	-0.01	381.78	363.38	381.55	383.83	68.07	4.00	0.00	4.00	-4.01	-0.01	-182.16	0.51	0.51	0.51	-6.73	-2.87	6.72	-2.87	3.88	0.00	0.00	0.00	0.00	0.00	
400.00	472.24	471.41	122.20	7.18	-7.18	0.00	-0.01	390.00	462.34	472.24	471.41	122.20	7.18	0.00	7.18	-7.18	-0.01	-99.95	0.98	0.98	0.98	-13.91	-3.20	13.90	-3.20	10.72	0.00	0.00	0.00	0.00	0.00	
400.00	480.36	474.46	150.82	8.86	-8.87	0.02	0.00	398.21	478.72	480.36	474.46	150.82	8.86	0.00	8.86	-8.87	0.01	-17.85	1.45	1.45	1.45	-22.74	-1.72	22.73	-1.72	21.00	0.00	0.00	0.00	0.00	0.00	
400.00	447.26	434.42	145.91	8.58	-8.58	0.06	0.02	402.67	450.12	447.26	434.42	145.91	8.58	0.00	8.58	-8.58	0.03	26.70	1.88	1.88	1.88	-31.26	0.25	31.24	0.25	31.44	0.00	0.00	0.00	0.00	0.00	
400.00	410.47	388.97	121.87	7.16	-7.17	0.10	0.06	403.37	414.08	410.47	388.97	121.87	7.16	0.00	7.16	-7.17	0.06	33.76	2.27	2.27	2.27	-38.31	1.36	38.30	1.36	39.53	0.00	0.00	0.00	0.00	0.00	
400.00	388.72	357.00	98.86	5.81	-5.81	0.14	0.09	402.04	391.03	388.72	357.00	98.86	5.81	0.00	5.81	-5.81	0.10	20.40	2.63	2.63	2.63	-43.97	1.30	43.96	1.30	45.06	0.00	0.00	0.00	0.00	0.00	
400.00	383.68	340.22	87.56	5.14	-5.15	0.19	0.14	400.36	384.34	383.68	340.22	87.56	5.14	0.00	5.14	-5.15	0.14	3.67	2.99	2.99	2.99	-48.92	0.60	48.91	0.60	49.22	0.00	0.00	0.00	0.00	0.00	
400.00	388.51	331.84	87.21	5.13	-5.13	0.24	0.19	399.28	388.13	388.51	331.84	87.21	5.13	0.00	5.13	-5.13	0.19	-7.14	3.34	3.34	3.34	-53.80	-0.03	53.79	-0.03	53.36	0.00	0.00	0.00	0.00	0.00	
400.00	395.63	324.33	90.82	5.33	-5.34	0.30	0.24	398.95	394.94	395.63	324.33	90.82	5.33	0.00	5.33	-5.34	0.24	-10.50	3.67	3.67	3.67	-58.83	-0.28	58.82	-0.28	58.03	0.00	0.00	0.00	0.00	0.00	
400.00	400.54	313.26	92.61	5.44	-5.45	0.36	0.30	399.09	400.03	400.54	313.26	92.61	5.44	0.00	5.44	-5.45	0.30	-9.09	3.99	3.99	3.99	-63.91	-0.17	63.90	-0.17	63.10	0.00	0.00	0.00	0.00	0.00	
400.00	402.21	297.67	90.37	5.31	-5.32	0.43	0.36	399.37	402.01	402.21	297.67	90.37	5.31	0.00	5.31	-5.32	0.36	-6.29	4.29	4.29	4.29	-68.78	0.05	68.77	0.05	68.07	0.00	0.00	0.00	0.00	0.00	
400.00	401.65	278.63	85.32	5.02	-5.02	0.50	0.42	399.57	401.68	401.65	278.63	85.32	5.02	0.00	5.02	-5.02	0.43	-4.25	4.57	4.57	4.57	-73.30	0.22	73.28	0.22	72.62	0.00	0.00	0.00	0.00	0.00	
400.00	400.32	257.72	79.23	4.65	-4.66	0.57	0.49	399.64	400.44	400.32	257.72	79.23	4.65	0.00	4.65	-4.66	0.50	-3.61	4.83	4.83	4.83	-77.37	0.27	77.36	0.27	76.59	0.00	0.00	0.00	0.00	0.00	
400.00	399.25	236.02	73.56	4.32	-4.33	0.65	0.57	399.60	399.36	399.25	236.02	73.56	4.32	0.00	4.32	-4.33	0.57	-4.00	5.06	5.06	5.06	-81.04	0.25	81.03	0.25	80.08	0.00	0.00	0.00	0.00	0.00	
400.00	398.79	214.00	68.40	4.02	-4.03	0.73	0.65	399.52	398.84	398.79	214.00	68.40	4.02	0.00	4.02	-4.03	0.65	-4.77	5.28	5.28	5.28	-84.31	0.21	84.30	0.21	83.16	0.00	0.00	0.00	0.00	0.00	
400.00	398.81	191.62	63.60	3.74	-3.74	0.82	0.73	399.45	398.81	398.81	191.62	63.60	3.74	0.00	3.74	-3.74	0.73	-5.46	5.47	5.47	5.47	-87.23	0.20	87.22	0.20	85.89	0.00	0.00	0.00	0.00	0.00	
400.00	399.05	168.73	58.59	3.44	-3.45	0.90	0.81	399.41	399.02	399.05	168.73	58.59	3.44	0.00	3.44	-3.45	0.81	-5.86	5.63	5.63	5.63	-89.76	0.20	89.75	0.20	88.25	0.00	0.00	0.00	0.00	0.00	
400.00	399.28	145.20	53.36	3.14	-3.14	0.99	0.90	399.39	399.25	399.28	145.20	53.36	3.14	0.00	3.14	-3.14	0.90	-6.02	5.77	5.77	5.77	-91.90	0.22	91.89	0.22	90.23	0.00	0.00	0.00	0.00	0.00	
